company_id,material_id,fulfill_site,order_date,order_qty
B,B_MT000034,B_DC2,2021-02-08 00:00:00,73.48
B,B_MT000034,B_DC2,2021-02-10 00:00:00,135.79
B,B_MT000034,B_DC2,2021-02-12 00:00:00,131.1
B,B_MT000034,B_DC2,2021-02-14 00:00:00,147.25
B,B_MT000034,B_DC2,2021-02-17 00:00:00,200.34
B,B_MT000034,B_DC2,2021-02-18 00:00:00,61.61
B,B_MT000034,B_DC2,2021-02-19 00:00:00,77.19
B,B_MT000034,B_DC2,2021-02-20 00:00:00,78.63
B,B_MT000034,B_DC2,2021-02-21 00:00:00,71.99
B,B_MT000034,B_DC2,2021-02-22 00:00:00,67.21
B,B_MT000034,B_DC2,2021-02-23 00:00:00,68.0
B,B_MT000034,B_DC2,2021-02-25 00:00:00,140.95
B,B_MT000034,B_DC2,2021-02-27 00:00:00,140.44
B,B_MT000034,B_DC2,2021-02-28 00:00:00,69.51
B,B_MT000034,B_DC2,2021-03-01 00:00:00,69.31
B,B_MT000034,B_DC2,2021-03-02 00:00:00,65.51
B,B_MT000034,B_DC2,2021-03-03 00:00:00,62.56
B,B_MT000034,B_DC2,2021-03-04 00:00:00,64.62
B,B_MT000034,B_DC2,2021-03-05 00:00:00,68.68
B,B_MT000034,B_DC2,2021-03-06 00:00:00,65.36
B,B_MT000034,B_DC2,2021-03-07 00:00:00,79.08
B,B_MT000034,B_DC2,2021-03-10 00:00:00,196.1
B,B_MT000034,B_DC2,2021-03-11 00:00:00,64.07
B,B_MT000034,B_DC2,2021-03-12 00:00:00,61.35
B,B_MT000034,B_DC2,2021-03-13 00:00:00,75.04
B,B_MT000034,B_DC2,2021-03-17 00:00:00,278.41
B,B_MT000034,B_DC2,2021-03-18 00:00:00,55.74
B,B_MT000034,B_DC2,2021-03-21 00:00:00,208.93
B,B_MT000034,B_DC2,2021-03-22 00:00:00,64.26
B,B_MT000034,B_DC2,2021-03-24 00:00:00,137.76
B,B_MT000034,B_DC2,2021-03-25 00:00:00,71.18
B,B_MT000034,B_DC2,2021-03-26 00:00:00,65.25
B,B_MT000034,B_DC2,2021-03-27 00:00:00,74.04
B,B_MT000034,B_DC2,2021-03-28 00:00:00,76.55
B,B_MT000034,B_DC2,2021-03-29 00:00:00,63.71
B,B_MT000034,B_DC2,2021-03-30 00:00:00,65.27
B,B_MT000034,B_DC2,2021-04-01 00:00:00,139.09
B,B_MT000034,B_DC2,2021-04-02 00:00:00,71.62
B,B_MT000034,B_DC2,2021-04-04 00:00:00,131.92
B,B_MT000034,B_DC2,2021-04-06 00:00:00,135.22
B,B_MT000034,B_DC2,2021-04-07 00:00:00,71.07
B,B_MT000034,B_DC2,2021-04-08 00:00:00,69.62
B,B_MT000034,B_DC2,2021-04-09 00:00:00,67.58
B,B_MT000034,B_DC2,2021-04-10 00:00:00,71.87
B,B_MT000034,B_DC2,2021-04-11 00:00:00,63.98
B,B_MT000034,B_DC2,2021-04-12 00:00:00,67.94
B,B_MT000034,B_DC2,2021-04-13 00:00:00,68.44
B,B_MT000034,B_DC2,2021-04-14 00:00:00,73.59
B,B_MT000034,B_DC2,2021-04-17 00:00:00,208.16
B,B_MT000034,B_DC2,2021-04-19 00:00:00,143.57
B,B_MT000034,B_DC2,2021-04-22 00:00:00,207.05
B,B_MT000034,B_DC2,2021-04-23 00:00:00,71.22
B,B_MT000034,B_DC2,2021-04-25 00:00:00,139.33
B,B_MT000034,B_DC2,2021-04-26 00:00:00,70.69
B,B_MT000034,B_DC2,2021-04-27 00:00:00,68.89
B,B_MT000034,B_DC2,2021-04-28 00:00:00,76.12
B,B_MT000034,B_DC2,2021-04-29 00:00:00,72.51
B,B_MT000034,B_DC2,2021-04-30 00:00:00,75.98
B,B_MT000034,B_DC2,2021-05-01 00:00:00,63.88
B,B_MT000034,B_DC2,2021-05-02 00:00:00,75.95
B,B_MT000034,B_DC2,2021-05-06 00:00:00,261.62
B,B_MT000034,B_DC2,2021-05-07 00:00:00,79.6
B,B_MT000034,B_DC2,2021-05-08 00:00:00,62.67
B,B_MT000034,B_DC2,2021-05-10 00:00:00,128.18
B,B_MT000034,B_DC2,2021-05-11 00:00:00,59.45
B,B_MT000034,B_DC2,2021-05-12 00:00:00,71.59
B,B_MT000034,B_DC2,2021-05-13 00:00:00,72.93
B,B_MT000034,B_DC2,2021-05-15 00:00:00,126.66
B,B_MT000034,B_DC2,2021-05-18 00:00:00,205.14
B,B_MT000034,B_DC2,2021-05-20 00:00:00,148.32
B,B_MT000034,B_DC2,2021-05-22 00:00:00,133.19
B,B_MT000034,B_DC2,2021-05-23 00:00:00,68.18
B,B_MT000034,B_DC2,2021-05-26 00:00:00,207.32
B,B_MT000034,B_DC2,2021-05-30 00:00:00,273.8
B,B_MT000034,B_DC2,2021-05-31 00:00:00,68.39
B,B_MT000034,B_DC2,2021-06-03 00:00:00,201.03
B,B_MT000034,B_DC2,2021-06-06 00:00:00,207.39
B,B_MT000034,B_DC2,2021-06-08 00:00:00,133.02
B,B_MT000034,B_DC2,2021-06-10 00:00:00,130.77
B,B_MT000034,B_DC2,2021-06-11 00:00:00,71.92
B,B_MT000034,B_DC2,2021-06-12 00:00:00,68.64
B,B_MT000034,B_DC2,2021-06-15 00:00:00,206.03
B,B_MT000034,B_DC2,2021-06-16 00:00:00,72.82
B,B_MT000034,B_DC2,2021-06-17 00:00:00,72.32
B,B_MT000034,B_DC2,2021-06-18 00:00:00,70.11
B,B_MT000034,B_DC2,2021-06-20 00:00:00,142.19
B,B_MT000034,B_DC2,2021-06-21 00:00:00,72.77
B,B_MT000034,B_DC2,2021-06-22 00:00:00,73.46
B,B_MT000034,B_DC2,2021-06-23 00:00:00,71.32
B,B_MT000034,B_DC2,2021-06-24 00:00:00,75.63
B,B_MT000034,B_DC2,2021-06-25 00:00:00,76.1
B,B_MT000034,B_DC2,2021-06-26 00:00:00,71.01
B,B_MT000034,B_DC2,2021-06-27 00:00:00,64.7
B,B_MT000034,B_DC2,2021-06-28 00:00:00,73.35
B,B_MT000034,B_DC2,2021-06-29 00:00:00,72.3
B,B_MT000034,B_DC2,2021-06-30 00:00:00,70.71
B,B_MT000023,B_DC1,2020-07-01 00:00:00,80.57
B,B_MT000023,B_DC1,2020-07-03 00:00:00,192.16
B,B_MT000023,B_DC1,2020-07-06 00:00:00,250.42
B,B_MT000023,B_DC1,2020-07-07 00:00:00,73.2
B,B_MT000023,B_DC1,2020-07-08 00:00:00,81.12
B,B_MT000023,B_DC1,2020-07-09 00:00:00,80.65
B,B_MT000023,B_DC1,2020-07-10 00:00:00,84.24
B,B_MT000023,B_DC1,2020-07-12 00:00:00,185.47
B,B_MT000023,B_DC1,2020-07-14 00:00:00,180.65
B,B_MT000023,B_DC1,2020-07-15 00:00:00,77.9
B,B_MT000023,B_DC1,2020-07-18 00:00:00,249.05
B,B_MT000023,B_DC1,2020-07-19 00:00:00,94.54
B,B_MT000023,B_DC1,2020-07-20 00:00:00,72.08
B,B_MT000023,B_DC1,2020-07-21 00:00:00,88.4
B,B_MT000023,B_DC1,2020-07-22 00:00:00,94.88
B,B_MT000023,B_DC1,2020-07-23 00:00:00,88.66
B,B_MT000023,B_DC1,2020-07-24 00:00:00,78.57
B,B_MT000023,B_DC1,2020-07-26 00:00:00,174.21
B,B_MT000023,B_DC1,2020-07-27 00:00:00,100.55
B,B_MT000023,B_DC1,2020-07-29 00:00:00,181.61
B,B_MT000023,B_DC1,2020-07-31 00:00:00,181.18
B,B_MT000023,B_DC1,2020-08-01 00:00:00,83.23
B,B_MT000023,B_DC1,2020-08-02 00:00:00,92.48
B,B_MT000023,B_DC1,2020-08-04 00:00:00,150.95
B,B_MT000023,B_DC1,2020-08-08 00:00:00,341.66
B,B_MT000023,B_DC1,2020-08-09 00:00:00,94.7
B,B_MT000023,B_DC1,2020-08-11 00:00:00,184.57
B,B_MT000023,B_DC1,2020-08-12 00:00:00,84.77
B,B_MT000023,B_DC1,2020-08-17 00:00:00,387.11
B,B_MT000023,B_DC1,2020-08-18 00:00:00,80.32
B,B_MT000023,B_DC1,2020-08-20 00:00:00,185.46
B,B_MT000023,B_DC1,2020-08-21 00:00:00,96.57
B,B_MT000023,B_DC1,2020-08-22 00:00:00,90.78
B,B_MT000023,B_DC1,2020-08-24 00:00:00,148.81
B,B_MT000023,B_DC1,2020-08-29 00:00:00,464.88
B,B_MT000023,B_DC1,2020-08-30 00:00:00,104.04
B,B_MT000023,B_DC1,2020-08-31 00:00:00,95.47
B,B_MT000023,B_DC1,2020-09-01 00:00:00,89.29
B,B_MT000023,B_DC1,2020-09-02 00:00:00,106.0
B,B_MT000023,B_DC1,2020-09-03 00:00:00,74.98
B,B_MT000023,B_DC1,2020-09-04 00:00:00,80.13
B,B_MT000023,B_DC1,2020-09-08 00:00:00,329.12
B,B_MT000023,B_DC1,2020-09-09 00:00:00,72.37
B,B_MT000023,B_DC1,2020-09-10 00:00:00,89.04
B,B_MT000023,B_DC1,2020-09-12 00:00:00,165.59
B,B_MT000023,B_DC1,2020-09-13 00:00:00,88.6
B,B_MT000023,B_DC1,2020-09-16 00:00:00,261.66
B,B_MT000023,B_DC1,2020-09-18 00:00:00,179.71
B,B_MT000023,B_DC1,2020-09-19 00:00:00,72.14
B,B_MT000023,B_DC1,2020-09-21 00:00:00,191.75
B,B_MT000023,B_DC1,2020-09-24 00:00:00,255.92
B,B_MT000023,B_DC1,2020-09-25 00:00:00,79.72
B,B_MT000023,B_DC1,2020-09-26 00:00:00,91.48
B,B_MT000023,B_DC1,2020-09-28 00:00:00,181.4
B,B_MT000023,B_DC1,2020-09-29 00:00:00,103.49
B,B_MT000023,B_DC1,2020-09-30 00:00:00,102.55
B,B_MT000023,B_DC1,2020-10-01 00:00:00,95.3
B,B_MT000023,B_DC1,2020-10-02 00:00:00,82.72
B,B_MT000023,B_DC1,2020-10-03 00:00:00,86.26
B,B_MT000023,B_DC1,2020-10-06 00:00:00,242.25
B,B_MT000023,B_DC1,2020-10-07 00:00:00,77.88
B,B_MT000023,B_DC1,2020-10-08 00:00:00,95.27
B,B_MT000023,B_DC1,2020-10-09 00:00:00,83.99
B,B_MT000023,B_DC1,2020-10-10 00:00:00,84.0
B,B_MT000023,B_DC1,2020-10-13 00:00:00,267.67
B,B_MT000023,B_DC1,2020-10-16 00:00:00,250.98
B,B_MT000023,B_DC1,2020-10-18 00:00:00,158.9
B,B_MT000023,B_DC1,2020-10-20 00:00:00,176.66
B,B_MT000023,B_DC1,2020-10-21 00:00:00,83.97
B,B_MT000023,B_DC1,2020-10-22 00:00:00,76.44
B,B_MT000023,B_DC1,2020-10-24 00:00:00,196.97
B,B_MT000023,B_DC1,2020-10-26 00:00:00,176.38
B,B_MT000023,B_DC1,2020-10-27 00:00:00,95.3
B,B_MT000023,B_DC1,2020-10-28 00:00:00,86.06
B,B_MT000023,B_DC1,2020-10-29 00:00:00,84.73
B,B_MT000023,B_DC1,2020-10-30 00:00:00,82.86
B,B_MT000023,B_DC1,2020-10-31 00:00:00,90.67
B,B_MT000023,B_DC1,2020-11-02 00:00:00,160.65
B,B_MT000023,B_DC1,2020-11-03 00:00:00,83.06
B,B_MT000023,B_DC1,2020-11-04 00:00:00,95.65
B,B_MT000023,B_DC1,2020-11-05 00:00:00,86.32
B,B_MT000023,B_DC1,2020-11-06 00:00:00,78.7
B,B_MT000023,B_DC1,2020-11-10 00:00:00,366.24
B,B_MT000023,B_DC1,2020-11-11 00:00:00,77.16
B,B_MT000023,B_DC1,2020-11-12 00:00:00,88.15
B,B_MT000023,B_DC1,2020-11-13 00:00:00,91.53
B,B_MT000023,B_DC1,2020-11-14 00:00:00,90.0
B,B_MT000023,B_DC1,2020-11-16 00:00:00,169.76
B,B_MT000023,B_DC1,2020-11-17 00:00:00,89.15
B,B_MT000023,B_DC1,2020-11-19 00:00:00,176.4
B,B_MT000023,B_DC1,2020-11-20 00:00:00,96.55
B,B_MT000023,B_DC1,2020-11-21 00:00:00,95.44
B,B_MT000023,B_DC1,2020-11-22 00:00:00,83.88
B,B_MT000023,B_DC1,2020-11-23 00:00:00,94.37
B,B_MT000023,B_DC1,2020-11-25 00:00:00,186.44
B,B_MT000023,B_DC1,2020-11-26 00:00:00,101.83
B,B_MT000023,B_DC1,2020-11-27 00:00:00,76.77
B,B_MT000023,B_DC1,2020-11-28 00:00:00,105.45
B,B_MT000023,B_DC1,2020-11-29 00:00:00,83.46
B,B_MT000023,B_DC1,2020-11-30 00:00:00,88.83
B,B_MT000023,B_DC1,2020-12-01 00:00:00,86.6
B,B_MT000023,B_DC1,2020-12-03 00:00:00,179.91
B,B_MT000023,B_DC1,2020-12-04 00:00:00,89.76
B,B_MT000023,B_DC1,2020-12-05 00:00:00,78.41
B,B_MT000023,B_DC1,2020-12-06 00:00:00,108.8
B,B_MT000023,B_DC1,2020-12-08 00:00:00,166.21
B,B_MT000023,B_DC1,2020-12-09 00:00:00,88.58
B,B_MT000023,B_DC1,2020-12-10 00:00:00,85.19
B,B_MT000023,B_DC1,2020-12-11 00:00:00,69.57
B,B_MT000023,B_DC1,2020-12-12 00:00:00,75.23
B,B_MT000023,B_DC1,2020-12-13 00:00:00,96.16
B,B_MT000023,B_DC1,2020-12-14 00:00:00,88.61
B,B_MT000023,B_DC1,2020-12-15 00:00:00,85.98
B,B_MT000023,B_DC1,2020-12-16 00:00:00,77.33
B,B_MT000023,B_DC1,2020-12-17 00:00:00,87.68
B,B_MT000023,B_DC1,2020-12-18 00:00:00,84.42
B,B_MT000023,B_DC1,2020-12-20 00:00:00,169.18
B,B_MT000023,B_DC1,2020-12-22 00:00:00,172.65
B,B_MT000023,B_DC1,2020-12-23 00:00:00,86.55
B,B_MT000023,B_DC1,2020-12-25 00:00:00,191.8
B,B_MT000023,B_DC1,2020-12-26 00:00:00,82.29
B,B_MT000023,B_DC1,2020-12-28 00:00:00,172.4
B,B_MT000023,B_DC1,2020-12-29 00:00:00,86.76
B,B_MT000023,B_DC1,2020-12-30 00:00:00,63.74
B,B_MT000023,B_DC1,2020-12-31 00:00:00,80.24
B,B_MT000023,B_DC1,2021-01-01 00:00:00,99.77
B,B_MT000023,B_DC1,2021-01-03 00:00:00,161.3
B,B_MT000023,B_DC1,2021-01-05 00:00:00,196.14
B,B_MT000023,B_DC1,2021-01-06 00:00:00,79.04
B,B_MT000023,B_DC1,2021-01-07 00:00:00,87.05
B,B_MT000023,B_DC1,2021-01-08 00:00:00,79.06
B,B_MT000023,B_DC1,2021-01-13 00:00:00,452.02
B,B_MT000023,B_DC1,2021-01-14 00:00:00,86.15
B,B_MT000023,B_DC1,2021-01-18 00:00:00,332.9
B,B_MT000023,B_DC1,2021-01-19 00:00:00,96.52
B,B_MT000023,B_DC1,2021-01-20 00:00:00,71.15
B,B_MT000023,B_DC1,2021-01-22 00:00:00,177.29
B,B_MT000023,B_DC1,2021-01-25 00:00:00,273.47
B,B_MT000023,B_DC1,2021-01-29 00:00:00,324.7
B,B_MT000023,B_DC1,2021-01-30 00:00:00,88.8
B,B_MT000023,B_DC1,2021-01-31 00:00:00,104.65
B,B_MT000023,B_DC1,2021-02-01 00:00:00,87.6
B,B_MT000023,B_DC1,2021-02-04 00:00:00,260.04
B,B_MT000023,B_DC1,2021-02-05 00:00:00,96.16
B,B_MT000023,B_DC1,2021-02-06 00:00:00,83.78
B,B_MT000023,B_DC1,2021-02-07 00:00:00,86.99
B,B_MT000023,B_DC1,2021-02-08 00:00:00,78.6
B,B_MT000023,B_DC1,2021-02-10 00:00:00,168.18
B,B_MT000023,B_DC1,2021-02-12 00:00:00,183.32
B,B_MT000023,B_DC1,2021-02-14 00:00:00,174.72
B,B_MT000023,B_DC1,2021-02-17 00:00:00,273.42
B,B_MT000023,B_DC1,2021-02-18 00:00:00,75.51
B,B_MT000023,B_DC1,2021-02-19 00:00:00,77.89
B,B_MT000023,B_DC1,2021-02-20 00:00:00,93.98
B,B_MT000023,B_DC1,2021-02-21 00:00:00,76.73
B,B_MT000023,B_DC1,2021-02-22 00:00:00,97.54
B,B_MT000023,B_DC1,2021-02-23 00:00:00,79.85
B,B_MT000023,B_DC1,2021-02-25 00:00:00,176.09
B,B_MT000023,B_DC1,2021-02-27 00:00:00,182.82
B,B_MT000023,B_DC1,2021-02-28 00:00:00,94.66
B,B_MT000023,B_DC1,2021-03-01 00:00:00,75.35
B,B_MT000023,B_DC1,2021-03-02 00:00:00,89.71
B,B_MT000023,B_DC1,2021-03-03 00:00:00,87.68
B,B_MT000023,B_DC1,2021-03-04 00:00:00,87.8
B,B_MT000023,B_DC1,2021-03-05 00:00:00,78.78
B,B_MT000023,B_DC1,2021-03-06 00:00:00,85.13
B,B_MT000023,B_DC1,2021-03-07 00:00:00,94.95
B,B_MT000023,B_DC1,2021-03-10 00:00:00,251.52
B,B_MT000023,B_DC1,2021-03-11 00:00:00,87.22
B,B_MT000023,B_DC1,2021-03-12 00:00:00,85.54
B,B_MT000023,B_DC1,2021-03-13 00:00:00,91.04
B,B_MT000023,B_DC1,2021-03-17 00:00:00,333.52
B,B_MT000023,B_DC1,2021-03-18 00:00:00,91.33
B,B_MT000023,B_DC1,2021-03-21 00:00:00,283.36
B,B_MT000023,B_DC1,2021-03-22 00:00:00,89.36
B,B_MT000023,B_DC1,2021-03-24 00:00:00,158.92
B,B_MT000023,B_DC1,2021-03-25 00:00:00,78.34
B,B_MT000023,B_DC1,2021-03-26 00:00:00,88.94
B,B_MT000023,B_DC1,2021-03-27 00:00:00,87.55
B,B_MT000023,B_DC1,2021-03-28 00:00:00,71.33
B,B_MT000023,B_DC1,2021-03-29 00:00:00,84.6
B,B_MT000023,B_DC1,2021-03-30 00:00:00,97.43
B,B_MT000023,B_DC1,2021-04-01 00:00:00,171.84
B,B_MT000023,B_DC1,2021-04-02 00:00:00,95.54
B,B_MT000023,B_DC1,2021-04-04 00:00:00,172.7
B,B_MT000023,B_DC1,2021-04-06 00:00:00,177.45
B,B_MT000023,B_DC1,2021-04-07 00:00:00,76.66
B,B_MT000023,B_DC1,2021-04-08 00:00:00,88.45
B,B_MT000023,B_DC1,2021-04-09 00:00:00,90.36
B,B_MT000023,B_DC1,2021-04-10 00:00:00,88.68
B,B_MT000023,B_DC1,2021-04-11 00:00:00,95.18
B,B_MT000023,B_DC1,2021-04-12 00:00:00,81.08
B,B_MT000023,B_DC1,2021-04-13 00:00:00,95.24
B,B_MT000023,B_DC1,2021-04-14 00:00:00,83.51
B,B_MT000023,B_DC1,2021-04-17 00:00:00,255.09
B,B_MT000023,B_DC1,2021-04-19 00:00:00,173.88
B,B_MT000023,B_DC1,2021-04-22 00:00:00,272.19
B,B_MT000023,B_DC1,2021-04-23 00:00:00,68.2
B,B_MT000023,B_DC1,2021-04-25 00:00:00,164.66
B,B_MT000023,B_DC1,2021-04-26 00:00:00,86.51
B,B_MT000023,B_DC1,2021-04-27 00:00:00,87.86
B,B_MT000023,B_DC1,2021-04-28 00:00:00,79.33
B,B_MT000023,B_DC1,2021-04-29 00:00:00,84.64
B,B_MT000023,B_DC1,2021-04-30 00:00:00,80.64
B,B_MT000023,B_DC1,2021-05-01 00:00:00,102.19
B,B_MT000023,B_DC1,2021-05-02 00:00:00,79.82
B,B_MT000023,B_DC1,2021-05-06 00:00:00,346.83
B,B_MT000023,B_DC1,2021-05-07 00:00:00,94.66
B,B_MT000023,B_DC1,2021-05-08 00:00:00,85.66
B,B_MT000023,B_DC1,2021-05-10 00:00:00,170.27
B,B_MT000023,B_DC1,2021-05-11 00:00:00,93.62
B,B_MT000023,B_DC1,2021-05-12 00:00:00,96.4
B,B_MT000023,B_DC1,2021-05-13 00:00:00,96.49
B,B_MT000023,B_DC1,2021-05-15 00:00:00,171.24
B,B_MT000023,B_DC1,2021-05-18 00:00:00,255.06
B,B_MT000023,B_DC1,2021-05-20 00:00:00,191.29
B,B_MT000023,B_DC1,2021-05-22 00:00:00,197.68
B,B_MT000023,B_DC1,2021-05-23 00:00:00,83.49
B,B_MT000023,B_DC1,2021-05-26 00:00:00,258.45
B,B_MT000023,B_DC1,2021-05-30 00:00:00,343.46
B,B_MT000023,B_DC1,2021-05-31 00:00:00,78.47
B,B_MT000023,B_DC1,2021-06-03 00:00:00,241.75
B,B_MT000023,B_DC1,2021-06-06 00:00:00,273.68
B,B_MT000023,B_DC1,2021-06-08 00:00:00,181.92
B,B_MT000023,B_DC1,2021-06-10 00:00:00,183.42
B,B_MT000023,B_DC1,2021-06-11 00:00:00,113.83
B,B_MT000023,B_DC1,2021-06-12 00:00:00,84.43
B,B_MT000023,B_DC1,2021-06-15 00:00:00,223.58
B,B_MT000023,B_DC1,2021-06-16 00:00:00,80.57
B,B_MT000023,B_DC1,2021-06-17 00:00:00,77.86
B,B_MT000023,B_DC1,2021-06-18 00:00:00,89.64
B,B_MT000023,B_DC1,2021-06-20 00:00:00,178.54
B,B_MT000023,B_DC1,2021-06-21 00:00:00,93.17
B,B_MT000023,B_DC1,2021-06-22 00:00:00,73.14
B,B_MT000023,B_DC1,2021-06-23 00:00:00,93.72
B,B_MT000023,B_DC1,2021-06-24 00:00:00,88.65
B,B_MT000023,B_DC1,2021-06-25 00:00:00,92.82
B,B_MT000023,B_DC1,2021-06-26 00:00:00,80.31
B,B_MT000023,B_DC1,2021-06-27 00:00:00,79.18
B,B_MT000023,B_DC1,2021-06-28 00:00:00,79.97
B,B_MT000023,B_DC1,2021-06-29 00:00:00,94.8
B,B_MT000023,B_DC1,2021-06-30 00:00:00,79.68
B,B_MT000023,B_DC2,2020-07-01 00:00:00,87.98
B,B_MT000023,B_DC2,2020-07-03 00:00:00,172.75
B,B_MT000023,B_DC2,2020-07-06 00:00:00,260.48
B,B_MT000023,B_DC2,2020-07-07 00:00:00,87.05
B,B_MT000023,B_DC2,2020-07-08 00:00:00,86.79
B,B_MT000023,B_DC2,2020-07-09 00:00:00,87.25
B,B_MT000023,B_DC2,2020-07-10 00:00:00,87.09
B,B_MT000023,B_DC2,2020-07-12 00:00:00,173.51
B,B_MT000023,B_DC2,2020-07-14 00:00:00,174.79
B,B_MT000023,B_DC2,2020-07-15 00:00:00,85.22
B,B_MT000023,B_DC2,2020-07-18 00:00:00,262.98
B,B_MT000023,B_DC2,2020-07-19 00:00:00,87.65
B,B_MT000023,B_DC2,2020-07-20 00:00:00,87.84
B,B_MT000023,B_DC2,2020-07-21 00:00:00,88.29
B,B_MT000023,B_DC2,2020-07-22 00:00:00,85.55
B,B_MT000023,B_DC2,2020-07-23 00:00:00,85.99
B,B_MT000023,B_DC2,2020-07-24 00:00:00,87.55
B,B_MT000023,B_DC2,2020-07-26 00:00:00,174.86
B,B_MT000023,B_DC2,2020-07-27 00:00:00,85.35
B,B_MT000023,B_DC2,2020-07-29 00:00:00,171.97
B,B_MT000023,B_DC2,2020-07-31 00:00:00,175.13
B,B_MT000023,B_DC2,2020-08-01 00:00:00,89.82
B,B_MT000023,B_DC2,2020-08-02 00:00:00,87.73
B,B_MT000023,B_DC2,2020-08-04 00:00:00,175.0
B,B_MT000023,B_DC2,2020-08-08 00:00:00,349.22
B,B_MT000023,B_DC2,2020-08-09 00:00:00,88.41
B,B_MT000023,B_DC2,2020-08-11 00:00:00,174.94
B,B_MT000023,B_DC2,2020-08-12 00:00:00,87.48
B,B_MT000023,B_DC2,2020-08-17 00:00:00,434.48
B,B_MT000023,B_DC2,2020-08-18 00:00:00,87.29
B,B_MT000023,B_DC2,2020-08-20 00:00:00,174.92
B,B_MT000023,B_DC2,2020-08-21 00:00:00,86.3
B,B_MT000023,B_DC2,2020-08-22 00:00:00,87.33
B,B_MT000023,B_DC2,2020-08-24 00:00:00,174.49
B,B_MT000023,B_DC2,2020-08-29 00:00:00,433.15
B,B_MT000023,B_DC2,2020-08-30 00:00:00,86.82
B,B_MT000023,B_DC2,2020-08-31 00:00:00,87.16
B,B_MT000023,B_DC2,2020-09-01 00:00:00,88.79
B,B_MT000023,B_DC2,2020-09-02 00:00:00,86.91
B,B_MT000023,B_DC2,2020-09-03 00:00:00,89.33
B,B_MT000023,B_DC2,2020-09-04 00:00:00,87.21
B,B_MT000023,B_DC2,2020-09-08 00:00:00,344.73
B,B_MT000023,B_DC2,2020-09-09 00:00:00,88.8
B,B_MT000023,B_DC2,2020-09-10 00:00:00,86.37
B,B_MT000023,B_DC2,2020-09-12 00:00:00,174.54
B,B_MT000023,B_DC2,2020-09-13 00:00:00,87.3
B,B_MT000023,B_DC2,2020-09-16 00:00:00,258.96
B,B_MT000023,B_DC2,2020-09-18 00:00:00,174.27
B,B_MT000023,B_DC2,2020-09-19 00:00:00,88.41
B,B_MT000023,B_DC2,2020-09-21 00:00:00,172.31
B,B_MT000023,B_DC2,2020-09-24 00:00:00,260.95
B,B_MT000023,B_DC2,2020-09-25 00:00:00,84.91
B,B_MT000023,B_DC2,2020-09-26 00:00:00,87.01
B,B_MT000023,B_DC2,2020-09-28 00:00:00,173.47
B,B_MT000023,B_DC2,2020-09-29 00:00:00,88.1
B,B_MT000023,B_DC2,2020-09-30 00:00:00,86.75
B,B_MT000023,B_DC2,2020-10-01 00:00:00,88.0
B,B_MT000023,B_DC2,2020-10-02 00:00:00,87.85
B,B_MT000023,B_DC2,2020-10-03 00:00:00,86.41
B,B_MT000023,B_DC2,2020-10-06 00:00:00,259.83
B,B_MT000023,B_DC2,2020-10-07 00:00:00,86.66
B,B_MT000023,B_DC2,2020-10-08 00:00:00,86.72
B,B_MT000023,B_DC2,2020-10-09 00:00:00,87.68
B,B_MT000023,B_DC2,2020-10-10 00:00:00,87.7
B,B_MT000023,B_DC2,2020-10-13 00:00:00,260.04
B,B_MT000023,B_DC2,2020-10-16 00:00:00,257.32
B,B_MT000023,B_DC2,2020-10-18 00:00:00,171.48
B,B_MT000023,B_DC2,2020-10-20 00:00:00,176.12
B,B_MT000023,B_DC2,2020-10-21 00:00:00,86.86
B,B_MT000023,B_DC2,2020-10-22 00:00:00,87.19
B,B_MT000023,B_DC2,2020-10-24 00:00:00,174.14
B,B_MT000023,B_DC2,2020-10-26 00:00:00,174.57
B,B_MT000023,B_DC2,2020-10-27 00:00:00,86.82
B,B_MT000023,B_DC2,2020-10-28 00:00:00,88.08
B,B_MT000023,B_DC2,2020-10-29 00:00:00,85.01
B,B_MT000023,B_DC2,2020-10-30 00:00:00,83.97
B,B_MT000023,B_DC2,2020-10-31 00:00:00,88.67
B,B_MT000023,B_DC2,2020-11-02 00:00:00,174.92
B,B_MT000023,B_DC2,2020-11-03 00:00:00,89.14
B,B_MT000023,B_DC2,2020-11-04 00:00:00,86.69
B,B_MT000023,B_DC2,2020-11-05 00:00:00,88.42
B,B_MT000023,B_DC2,2020-11-06 00:00:00,87.32
B,B_MT000023,B_DC2,2020-11-10 00:00:00,350.37
B,B_MT000023,B_DC2,2020-11-11 00:00:00,88.3
B,B_MT000023,B_DC2,2020-11-12 00:00:00,88.98
B,B_MT000023,B_DC2,2020-11-13 00:00:00,87.69
B,B_MT000023,B_DC2,2020-11-14 00:00:00,87.19
B,B_MT000023,B_DC2,2020-11-16 00:00:00,172.52
B,B_MT000023,B_DC2,2020-11-17 00:00:00,88.4
B,B_MT000023,B_DC2,2020-11-19 00:00:00,174.1
B,B_MT000023,B_DC2,2020-11-20 00:00:00,88.67
B,B_MT000023,B_DC2,2020-11-21 00:00:00,85.7
B,B_MT000023,B_DC2,2020-11-22 00:00:00,88.02
B,B_MT000023,B_DC2,2020-11-23 00:00:00,85.13
B,B_MT000023,B_DC2,2020-11-25 00:00:00,175.8
B,B_MT000023,B_DC2,2020-11-26 00:00:00,89.83
B,B_MT000023,B_DC2,2020-11-27 00:00:00,87.45
B,B_MT000023,B_DC2,2020-11-28 00:00:00,86.99
